HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE1,RASSE1_MISCHLING,RASSE2,RASSE2_MISCHLING,RASSENTYP,GEBURTSJAHR_HUND,GESCHLECHT_HUND,HUNDEFARBE
129221,"31-40","w",10,"101","Chihuahua",,,,"K",2010,"w","hellbraun"
129222,"61-70","w",7,"71","Zwergdackel",,,,"K",2010,"m","saufarben"
129237,"31-40","w",10,"101","Mischling klein",,,,"K",2008,"m","schwarz/braun"
129241,"31-40","m",6,"61","Labrador Retriever",,,,"I",2011,"w","schwarz"
129242,"41-50","w",7,"74","Französische Bulldogge",,,,"K",2015,"w","weiss/schwarz"
129246,"31-40","w",3,"31","Mischling gross",,,,"I",2015,"m","gestromt"
129254,"31-40","w",8,"82","Golden Retriever",,,,"I",2012,"m","golden"
129255,"21-30","w",3,"31","Französische Bulldogge",,,,"K",2012,"m","schwarz/weiss"
129256,"31-40","w",5,"52","Golden Retriever",,,,"I",2013,"m","golden"
129262,"41-50","w",7,"72","Berner Sennenhund",,,,"I",2009,"m","tricolor"
129277,"31-40","w",7,"74","Yorkshire Terrier",,,,"K",2013,"w","blondfarben"
129280,"31-40","m",10,"101","Yorkshire Terrier",,,,"K",2013,"m","grau/braun"
129281,"31-40","m",2,"24","Malteser",,,,"K",2015,"m","weiss"
129286,"71-80","m",9,"92","Labrador Retriever",,,,"I",2015,"w","braun"
129307,"31-40","w",6,"61","Sibirischer Husky",,,,"I",2005,"m","schwarz/weiss"
129309,"31-40","w",3,"33","Jack Russel Terrier",,,,"K",2015,"w","weiss/rot"
129353,"21-30","w",3,"34","Labrador Retriever",,,,"I",2011,"m","schwarz"
129359,"21-30","m",12,"123","Französische Bulldogge",,,,"K",2015,"m","weiss/schwarz"
129361,"31-40","w",7,"74","Mischling klein",,,,"K",2015,"m","schwarz/weiss"
129363,"51-60","m",2,"24","Lagotto Romagnolo",,,,"I",2015,"m","braun"
129366,"21-30","w",9,"92","Yorkshire Terrier",,,,"K",2010,"m","braun/grau"
129368,"21-30","w",11,"111","Chihuahua",,,,"K",2015,"w","creme"
129383,"51-60","w",8,"82","Chihuahua",,,,"K",2010,"w","weiss/schwarz"
129418,"31-40","w",2,"24","Riesenschnauzer",,,,"I",2013,"w","schwarz"
129420,"41-50","w",2,"21","Beagle",,,,"K",2015,"m","tricolor"
129434,"31-40","w",2,"24","Border Collie",,,,"I",2014,"w","schwarz/weiss"
129435,"21-30","w",9,"92","Jagdhund","Mischling",,,"I",2016,"m","weiss/schwarz"
129435,"21-30","w",9,"92","Border Collie","Mischling",,,"I",2017,"m","schwarz/weiss/braun"
129441,"81-90","w",4,"44","Papillon",,,,"K",2009,"m","rot/weiss"
129445,"51-60","w",8,"83","Chihuahua",,,,"K",2015,"m","beige"
129498,"21-30","m",7,"73","Bolonka Zwetna",,,,"K",2015,"w","braun/beige"
129500,"21-30","w",2,"21","Australian Shepherd",,,,"I",2011,"w","braun/weiss"
129501,"61-70","w",3,"33","Berger des Pyrenées",,,,"I",2015,"w","hellbraun"
129557,"41-50","w",2,"24","Labradoodle",,,,"I",2015,"m","beige"
129565,"41-50","m",6,"63","Havaneser",,,,"K",2015,"w","tricolor"
129567,"31-40","m",5,"52","Französische Bulldogge",,,,"K",2014,"m","braun"
129569,"51-60","m",11,"111","Französische Bulldogge",,,,"K",2015,"w","schwarz/weiss"
129571,"41-50","w",6,"63","Mudi",,,,"K",2005,"w","schwarz"
129575,"31-40","m",7,"72","Labrador Retriever",,,,"I",2015,"w","blondfarben"
129578,"51-60","m",6,"63","Mischling klein",,,,"K",2011,"w","beige"
129606,"41-50","m",6,"61","Schäfer","Mischling",,,"I",2017,"w","weiss/beige"
129626,"41-50","w",9,"91","Spitz",,"Pomeranian",,"K",2014,"m","rot"
129627,"21-30","w",12,"121","Zwergpinscher",,,,"K",2015,"w","braun"
129628,"21-30","w",5,"52","Chihuahua",,,,"K",2012,"w","black/tan"
129646,"31-40","m",3,"34","Cocker Spaniel",,,,"K",2014,"w","rot"
129652,"51-60","w",5,"52","Jack Russel Terrier",,,,"K",2002,"m","tricolor"
129652,"51-60","w",5,"52","Französische Bulldogge",,,,"K",2017,"w","blue"
129657,"41-50","w",7,"71","Bolonka Zwetna",,,,"K",2015,"w","schwarz/grau"
129659,"41-50","w",6,"61","Beagle",,,,"K",2013,"w","tricolor"
129675,"31-40","m",6,"61","Foo Dog gross",,,,"I",2015,"m","schwarz/beige"
129676,"31-40","w",3,"34","Rhodesian Ridgeback",,,,"I",2008,"m","red-wheaten"
129681,"31-40","w",10,"102","Labrador Retriever",,"Münsterländer",,"I",2004,"m","schwarz/weiss"
129682,"61-70","w",10,"101","Beagle",,,,"K",2016,"w","braun/schwarz/weiss"
129684,"21-30","m",12,"123","Labrador Retriever",,,,"I",2015,"w","schwarz"
129687,"51-60","w",2,"23","Jack Russel Terrier","Mischling",,,"K",2012,"w","tricolor"
129695,"21-30","w",3,"34","Mops",,,,"K",2015,"m","beige"
129696,"41-50","m",6,"61","Deutscher Pinscher",,,,"I",2015,"m","schwarz/rot"
129731,"31-40","m",11,"119","Jack Russel Terrier",,,,"K",2015,"m","weiss/braun"
129737,"21-30","m",10,"101","Mischling gross",,,,"I",2014,"m","schwarz/braun/weiss"
129740,"31-40","m",7,"74","Beagle",,,,"K",2012,"w","tricolor"
129751,"41-50","w",6,"63","Dackel",,,,"K",2015,"w","tricolor"
129752,"21-30","w",11,"115","Jack Russel Terrier",,"Dackel",,"K",2015,"m","braun/schwarz"
129768,"61-70","m",6,"63","Mischling gross",,,,"I",2006,"m","beige"
129773,"21-30","w",10,"101","Mischling gross",,,,"I",2012,"m","schwarz/braun/weiss"
129776,"41-50","w",12,"121","Mischling klein",,,,"K",2015,"w","hellbraun"
129781,"71-80","m",9,"91","Volpino","Mischling",,,"K",2014,"m","braun/schwarz"
129795,"21-30","w",2,"24","Cocker Spaniel",,,,"K",2015,"w","rot"
129887,"31-40","w",8,"82","Zwergpudel",,,,"K",2015,"m","schwarz"
129890,"61-70","m",9,"92","West Highland White Terrier",,,,"K",2015,"m","weiss"
129891,"21-30","m",9,"92","Chihuahua",,,,"K",2015,"w","hellbraun/weiss"
129914,"21-30","w",10,"101","Zwergspitz",,,,"K",2015,"w","orange"
129940,"21-30","m",11,"119","Englische Bulldogge",,,,"I",2015,"w","weiss/braun"
129941,"21-30","w",9,"92","Havaneser",,,,"K",2010,"m","beige"
129942,"31-40","w",10,"102","Boston Terrier",,,,"K",2015,"w","weiss gestromt"
129944,"71-80","w",2,"23","Mischling klein",,,,"K",2008,"w","braun/schwarz"
129946,"21-30","w",11,"111","Yorkshire Terrier",,,,"K",2013,"m","grau/braun"
129950,"31-40","w",8,"82","Malteser",,,,"K",2006,"m","weiss"
129951,"41-50","w",7,"71","Mischling klein",,,,"K",2015,"m","schwarz/braun/weiss"
129955,"31-40","w",9,"92","Malteser",,,,"K",2015,"w","weiss"
129956,"71-80","w",7,"72","Skye Terrier",,,,"K",2014,"w","schwarz gestromt"
129963,"11-20","w",12,"122","Chihuahua",,,,"K",2012,"w","beige"
129965,"31-40","m",11,"119","Havaneser","Mischling",,,"K",2008,"w","grau"
129966,"11-20","w",10,"101","Labrador Retriever",,,,"I",2015,"m","blondfarben"
129971,"61-70","w",4,"42","Shih Tzu",,,,"K",2005,"w","weiss/braun"
129972,"31-40","w",11,"111","Boston Terrier",,,,"K",2015,"w","weiss gestromt"
129974,"71-80","w",11,"119","Chihuahua",,,,"K",2014,"m","braun"
129984,"31-40","m",5,"52","West Highland White Terrier",,,,"K",2015,"w","weiss"
129995,"31-40","m",4,"42","Mops",,,,"K",2015,"m","beige"
129996,"51-60","w",11,"115","Tibet Terrier",,,,"K",2013,"m","schwarz/weiss"
129998,"41-50","w",11,"115","Yorkshire Terrier",,"Pudel",,"K",2011,"m","schwarz"
130000,"51-60","w",11,"119","Pomeranian",,,,"K",2015,"w","hellbraun"
130000,"51-60","w",11,"119","Zwergspitz",,"Pomeranian",,"K",2017,"m","weiss"
130022,"31-40","w",6,"61","Parson Russell Terrier",,,,"K",2017,"m","weiss/schwarz"
130022,"31-40","w",6,"61","Parson Russell Terrier",,,,"K",2015,"w","weiss"
130026,"21-30","w",7,"73","Boxer",,"Labrador Retriever",,"I",2017,"w","schwarz"
130034,"81-90","w",11,"111","Schäfer","Mischling",,,"I",2002,"w","grau"
130035,"41-50","w",12,"123","Malteser",,,,"K",2015,"m","weiss"
130036,"51-60","w",10,"101","Labradoodle",,,,"I",2015,"m","choco"
130037,"61-70","w",7,"71","Golden Retriever",,,,"I",2015,"m","golden"
130038,"31-40","w",11,"115","Mops",,"Parson Russell Terrier",,"K",2015,"m","sable"
130043,"41-50","w",3,"33","Labrador Retriever",,,,"I",2015,"w","schwarz"
130045,"31-40","m",10,"101","Mischling gross",,,,"I",2013,"w","schwarz/braun"
130046,"61-70","m",7,"74","Portugiesischer Wasserhund",,,,"I",2015,"m","schwarz/weiss"
130048,"31-40","w",2,"21","Shih Tzu",,,,"K",2007,"w","schwarz/weiss"
130051,"31-40","w",6,"61","Dogo Argentino",,,,"I",2015,"w","weiss"
130053,"41-50","w",9,"91","English Setter",,,,"I",2010,"w","weiss/schwarz"
130057,"61-70","w",8,"82","Labrador Retriever",,,,"I",2015,"m","sandfarbig"
130062,"21-30","m",11,"111","Französische Bulldogge",,,,"K",2015,"w","schwarz"
130088,"41-50","m",2,"24","Boston Terrier",,,,"K",2007,"m","brindle"
130117,"41-50","w",7,"72","Labrador Retriever",,,,"I",2015,"w","rot"
130125,"21-30","w",6,"61","Chihuahua",,,,"K",2017,"w","schwarz/weiss"
130125,"21-30","w",6,"61","Chihuahua",,,,"K",2016,"w","creme"
130125,"21-30","w",6,"61","Chihuahua",,,,"K",2015,"m","wildfarbig"
130135,"31-40","m",3,"31","Mischling klein",,,,"K",2015,"m","schwarz/weiss"
130141,"21-30","m",7,"74","Chihuahua",,,,"K",2009,"w","weiss/blau"
130143,"31-40","w",7,"74","Cavalier King Charles Spaniel",,,,"K",2013,"m","ruby"
130158,"31-40","w",10,"102","Jack Russel Terrier","Mischling",,,"K",2013,"m","tricolor"
130160,"41-50","w",10,"101","Yorkshire Terrier",,,,"K",2013,"w","schwarz/braun"
130162,"31-40","w",6,"61","Mischling klein",,,,"K",2015,"m","hellbraun"
130163,"51-60","w",7,"72","Norwich Terrier",,,,"K",2013,"w","black/tan"
130171,"21-30","m",2,"24","Pointer","Mischling",,,"I",2016,"m","schwarz"
130184,"41-50","w",7,"74","Foo Dog gross",,,,"I",2015,"w","schwarz/silber"
130186,"51-60","w",10,"101","Parson Jack Russell Terrier",,,,"K",2015,"m","tricolor"
130194,"31-40","w",11,"115","Labrador Retriever",,,,"I",2015,"m","schwarz"
130199,"51-60","m",12,"122","Pomeranian",,"Spitz",,"K",2015,"m","orange"
130201,"41-50","m",3,"34","Französische Bulldogge",,,,"K",2015,"m","schwarz gestromt"
130204,"51-60","w",5,"52","Jack Russel Terrier",,,,"K",2003,"w","weiss/beige"
130232,"51-60","m",7,"74","Zwergspitz",,,,"K",2015,"m","weiss/schwarz"
130236,"51-60","w",7,"71","Dachshund",,,,"K",2012,"m","braun"
130236,"51-60","w",7,"71","Dachshund",,,,"K",2015,"m","braun"
130242,"21-30","m",12,"122","Terrier",,,,"K",2016,"m","grau"
130246,"21-30","m",11,"115","Chihuahua","Mischling",,,"K",2015,"w","schwarz/weiss"
130247,"21-30","w",3,"31","Französische Bulldogge",,,,"K",2015,"m","weiss/braun"
130248,"41-50","m",4,"42","Vizsla","Mischling",,,"I",2015,"w","blondfarben"
130250,"41-50","w",10,"101","Mischling klein",,,,"K",2008,"m","braun"
130261,"51-60","m",4,"44","Zwergpinscher",,,,"K",2013,"m","schwarz/braun"
130295,"21-30","w",11,"119","Mischling klein",,,,"K",2010,"w","weiss/schwarz"
130296,"31-40","w",3,"31","Mischling klein",,,,"K",2010,"w","schwarz"
130300,"41-50","w",3,"31","Mischling klein",,,,"K",2015,"w","beige/weiss"
130316,"31-40","w",12,"123","Pekingese",,,,"K",2015,"w","braun/schwarz"
130329,"31-40","m",2,"24","Malinois",,,,"I",2012,"w","braun/schwarz"
130342,"31-40","m",5,"52","Französische Bulldogge",,,,"K",2015,"w","weiss"
130343,"71-80","w",2,"21","Mops",,,,"K",2011,"m","beige"
130344,"51-60","w",4,"42","Bolonka Zwetna",,,,"K",2016,"w","schwarz"
130353,"81-90","w",2,"21","Deutscher Schäfer",,,,"I",2007,"w","schwarz/gelb"
130363,"51-60","w",12,"123","Beagle",,,,"K",2014,"w","tricolor"
130368,"71-80","w",8,"82","Bolonka Zwetna",,,,"K",2012,"m","zobel"
130382,"51-60","w",2,"24","Malteser",,,,"K",2010,"m","weiss"
130386,"21-30","m",12,"122","Mops",,,,"K",2014,"w","beige"
130400,"31-40","m",10,"101","Chihuahua",,,,"K",2012,"w","beige"
130401,"31-40","w",11,"115","Yorkshire Terrier",,,,"K",2012,"w","black/tan"
130416,"21-30","w",9,"92","Yorkshire Terrier",,,,"K",2016,"m","black/tan"
130417,"21-30","w",12,"123","Französische Bulldogge",,,,"K",2015,"w","weiss/schwarz"
130430,"41-50","w",9,"92","Chihuahua",,,,"K",2015,"w","braun/weiss"
130456,"21-30","w",11,"119","Mischling gross",,,,"I",2015,"w","schwarz/weiss"
130458,"41-50","m",2,"21","Zwergspitz",,,,"K",2015,"w","orange"
130459,"51-60","m",7,"72","Yorkshire Terrier",,,,"K",2007,"m","beige/schwarz"
130462,"21-30","w",8,"81","Zwergpinscher",,"Rehpinscher",,"K",2007,"m","rehbraun"
130463,"21-30","w",11,"115","Golden Retriever",,,,"I",2009,"m","golden"
130463,"21-30","w",11,"115","Mischling gross",,,,"I",2009,"w","blondfarben"
130469,"41-50","m",11,"119","Old Englische Bulldogge",,,,"I",2015,"w","braun"
130472,"31-40","m",4,"42","Ratenero Bodeguero",,,,"I",2014,"m","schwarz/weiss"
130479,"21-30","w",3,"34","Mischling gross",,,,"I",2012,"m","weiss/braun/schwarz"
130490,"51-60","w",7,"71","Mischling klein",,,,"K",2011,"w","schwarz/weiss"
130493,"51-60","m",10,"102","Kangal",,,,"I",2016,"m","creme"
130493,"51-60","m",10,"102","Rehpinscher",,"Papillon",,"K",2015,"m","braun/schwarz"
130495,"41-50","m",3,"33","Bolonka Zwetna",,,,"K",2015,"m","zobel"
130496,"31-40","w",9,"91","Goldendoodle",,,,"I",2015,"w","weiss/beige"
130527,"31-40","w",11,"119","Yorkshire Terrier",,"Mops",,"K",2015,"w","braun"
130533,"31-40","w",4,"41","Französische Bulldogge",,,,"K",2015,"m","weiss"
130540,"41-50","m",11,"115","Yorkshire Terrier",,,,"K",2012,"w","blue/tan"
130540,"41-50","m",11,"115","Yorkshire Terrier",,,,"K",2016,"m","blue/tan"
130541,"31-40","m",2,"21","Magyar Viszla",,,,"I",2009,"w","gelb"
130599,"21-30","w",5,"51","Französische Bulldogge",,,,"K",2015,"m","fawn"
130606,"61-70","m",7,"72","Bolonka Zwetna",,,,"K",2015,"m","rotbraun"
130624,"31-40","m",3,"34","Husky","Mischling",,,"I",2012,"w","weiss"
130628,"41-50","m",9,"92","Französische Bulldogge",,,,"K",2014,"m","beige"
130662,"31-40","m",11,"115","Zwergpinscher",,"Rehpinscher",,"K",2012,"w","hellbraun"
130664,"21-30","w",2,"24","Ratenero Bodeguero",,,,"I",2012,"m","tricolor"
130666,"21-30","w",11,"119","Mischling gross",,,,"I",2007,"w","tricolor"
130668,"31-40","w",10,"101","Englische Bulldogge",,,,"I",2014,"m","weiss/orange"
130674,"61-70","w",12,"123","Pekingese",,,,"K",2015,"m","braun"
130723,"41-50","w",7,"74","Yorkshire Terrier",,,,"K",2009,"w","braun"
130726,"31-40","w",9,"92","Golden Retriever",,,,"I",2016,"w","golden"
130729,"51-60","m",11,"119","Shih Tzu",,,,"K",2015,"m","braun/schwarz"
130750,"41-50","w",3,"31","Mischling klein",,,,"K",2012,"m","weiss/braun"
130770,"31-40","w",7,"71","Bolonka Zwetna",,,,"K",2006,"m","beige"
130774,"31-40","w",12,"122","Zwergspitz",,"Pomeranian",,"K",2015,"w","golden"
130778,"51-60","w",7,"73","Zwergspitz",,,,"K",2015,"m","rehbraun"
130780,"51-60","m",2,"24","Chihuahua",,,,"K",2012,"w","braun/schwarz"
130780,"51-60","m",2,"24","Chihuahua",,,,"K",2013,"m","braun/weiss"
130781,"71-80","m",8,"81","Bayerischer Gebirgsschweisshund",,,,"I",2015,"m","hirschrot"
130782,"11-20","w",11,"111","Malteser",,,,"K",2013,"m","vierfarbig"
130797,"51-60","w",5,"51","Mischling klein",,,,"K",2011,"w","schwarz"
130799,"31-40","w",11,"115","Bichon frisé",,,,"K",2009,"w","weiss"
130800,"21-30","w",12,"123","Chihuahua",,,,"K",2015,"m","mehrfarbig"
130820,"41-50","w",9,"91","Bolonka Zwetna",,,,"K",2016,"w","zobel"
130823,"21-30","w",4,"42","Cavalier King Charles Spaniel",,,,"K",2015,"w","weiss/braun"
130824,"41-50","m",6,"61","Dachshund",,,,"K",2007,"m","saufarben"
130826,"31-40","m",11,"115","Englische Bulldogge",,,,"I",2015,"w","braun/weiss"
130829,"21-30","w",9,"92","Malteser",,,,"K",2014,"w","weiss"
130830,"41-50","m",7,"74","Ratenero Bodeguero",,,,"I",2010,"m","weiss/schwarz"
130839,"81-90","w",4,"42","Pudel",,,,"K",2007,"w","grau"
130848,"61-70","m",2,"24","Berner Sennenhund",,,,"I",2016,"w","tricolor"
130851,"31-40","m",9,"91","Mischling gross",,,,"I",2013,"m","schwarz/braun"
130862,"51-60","m",4,"44","Foxterrier",,,,"K",2015,"m","tricolor"
130865,"21-30","m",11,"115","Pekingese",,,,"K",2013,"m","braun/weiss"
130878,"21-30","w",12,"121","Australian Shepherd",,,,"I",2016,"w","red merle"
130887,"51-60","w",7,"72","Zwergrauhaardackel",,,,"K",2004,"w","saufarben"
130888,"41-50","w",9,"92","Zwergspitz",,"Pomeranian",,"K",2013,"w","orange"
130889,"51-60","m",2,"21","Yorkshire Terrier",,,,"K",2016,"w","schwarz"
130892,"41-50","w",4,"42","Yorkshire Terrier",,,,"K",2013,"w","black/tan"
130896,"41-50","w",12,"121","Whippet",,,,"I",2016,"m","sandfarbig"
130923,"31-40","w",5,"52","Chihuahua",,,,"K",2009,"m","weiss/braun"
130925,"31-40","w",3,"33","Labrador Retriever",,,,"I",2016,"m","silber"
130928,"31-40","w",6,"61","Mischling klein",,,,"K",2010,"w","braun"
130932,"51-60","m",7,"74","Labrador Retriever",,,,"I",2014,"m","schwarz"
130954,"51-60","w",12,"122","Bolonka Zwetna",,,,"K",2016,"m","golden"
130957,"41-50","w",8,"83","Chihuahua",,,,"K",2007,"m","grau/weiss"
130964,"51-60","w",9,"92","Jack Russel Terrier",,"Zwergpinscher",,"K",2015,"w","braun/schwarz"
130969,"41-50","w",10,"102","Bichon frisé",,,,"K",2016,"w","weiss"
130978,"41-50","w",10,"101","Mischling gross",,,,"I",2014,"m","schwarz/weiss"
130987,"61-70","m",4,"42","Rauhaar Dackel",,,,"K",2015,"w","rot/braun"
130990,"21-30","w",2,"23","Deutscher Pinscher",,"Kromfohrländer",,"I",2016,"m","schwarz/braun/weiss"
130990,"21-30","w",2,"23","Mischling gross",,,,"I",2016,"m","braun/schwarz"
130991,"31-40","w",12,"123","Deutsch Drahthaar",,"Bergamasker",,"I",2014,"w","hellbraun"
131015,"61-70","w",6,"63","Labradoodle",,,,"I",2015,"w","rot"
131017,"51-60","w",4,"42","Coton de Tulear",,,,"K",2004,"m","weiss"
131020,"51-60","m",10,"101","Jack Russel Terrier",,"Mops",,"K",2016,"m","beige"
131022,"21-30","w",6,"61","Sibirischer Husky",,,,"I",2014,"w","schwarz/weiss"
131028,"31-40","w",6,"61","Mittelpudel",,,,"K",2015,"m","schwarz"
131031,"31-40","m",11,"111","Mops",,,,"K",2014,"m","beige"
131033,"31-40","w",7,"74","Französische Bulldogge",,,,"K",2015,"w","schwarz"
131055,"71-80","w",2,"23","Havaneser","Mischling",,,"K",2012,"m","weiss/grau"
131068,"71-80","m",3,"31","Phalène",,,,"K",2015,"m","weiss/rot"
131076,"61-70","m",10,"101","Parson Russell Terrier",,,,"K",2016,"m","tricolor"
131077,"61-70","m",5,"52","Appenzeller",,"Border Collie",,"I",2013,"m","tricolor"
131082,"41-50","w",5,"51","Zwergschnauzer",,,,"K",2013,"m","weiss"
131083,"61-70","w",10,"101","Bolonka Zwetna",,,,"K",2015,"w","schwarz/weiss"
131091,"31-40","w",2,"21","Mischling klein",,,,"K",2016,"m","weiss/braun"
131094,"21-30","m",5,"51","Labrador Retriever","Mischling",,,"I",2015,"m","schwarz/weiss"
131111,"31-40","w",6,"61","Mischling gross",,,,"I",2012,"w","braun/schwarz"
131114,"71-80","w",11,"111","Pudel",,,,"K",2002,"w","schwarz"
131118,"21-30","m",3,"34","Mops",,,,"K",2015,"m","beige"
131131,"41-50","w",2,"21","Malteser",,,,"K",2009,"m","weiss"
131137,"41-50","w",10,"101","Border Collie",,"Labrador Retriever",,"I",2016,"m","schwarz/weiss"
131138,"31-40","m",8,"83","Havaneser",,,,"K",2016,"w","braun/weiss"
131149,"31-40","m",11,"115","Australian Shepherd",,,,"I",2016,"m","tricolor"
131152,"21-30","m",9,"91","Sibirischer Husky",,,,"I",2015,"m","braun/weiss"
131155,"21-30","m",3,"34","Terrier","Mischling",,,"K",2013,"m","weiss"
131160,"31-40","w",11,"111","Bichon frisé",,,,"K",2016,"m","weiss"
131169,"51-60","w",3,"34","Labrador Retriever",,,,"I",2005,"m","schwarz"
131179,"31-40","w",8,"81","Mittelpudel",,,,"K",2016,"m","apricot"
131225,"31-40","m",11,"115","Griffon",,,,"I",2015,"m","weiss/orange"
131226,"41-50","w",7,"74","Berner Sennenhund",,,,"I",2015,"w","tricolor"
131228,"31-40","w",9,"92","Dackel",,"Border",,"I",2015,"m","braun/schwarz"
131235,"31-40","m",10,"101","Pointer",,,,"I",2015,"m","schwarz/weiss"
131283,"31-40","m",3,"34","Beagle",,,,"K",2016,"m","tricolor"
131295,"51-60","m",3,"34","Mischling gross",,,,"I",2015,"w","gestromt"
131298,"21-30","w",9,"92","Boston Terrier",,,,"K",2013,"m","weiss gestromt"
131298,"21-30","w",9,"92","Boston Terrier",,,,"K",2015,"w","beige/weiss"
131300,"71-80","w",7,"72","Bolonka Zwetna",,,,"K",2016,"w","schwarz/weiss"
131310,"21-30","w",1,"11","Havaneser",,,,"K",2016,"w","braun/weiss"
131318,"21-30","w",11,"111","Chihuahua",,,,"K",2014,"w","creme"
131331,"41-50","m",9,"92","Spitz",,,,"K",2015,"m","weiss"
131368,"41-50","w",10,"101","Mischling klein",,,,"K",2014,"m","braun"
131369,"21-30","m",3,"34","Französische Bulldogge",,,,"K",2016,"m","schwarz"
131372,"31-40","w",9,"91","Bichon Havanais",,,,"K",2016,"m","weiss/braun"
131378,"21-30","w",4,"44","Chihuahua",,,,"K",2016,"w","weiss"
131385,"51-60","w",12,"123","Shetland Sheepdog",,,,"K",2016,"w","blue/merle"
131386,"41-50","w",1,"11","Jack Russel Terrier",,,,"K",2015,"m","weiss/braun"
131412,"61-70","w",2,"24","Border Terrier",,,,"K",2015,"w","red grizzle"
131444,"21-30","w",8,"81","Rhodesian Ridgeback",,"Boxer",,"I",2012,"m","braun"
131445,"31-40","w",5,"52","Australian Cattle Dog",,,,"I",2013,"m","tricolor"
131455,"31-40","m",11,"119","Mops",,,,"K",2016,"m","beige"
131456,"41-50","w",9,"92","Zwergpudel",,,,"K",2016,"m","apricot"
131457,"51-60","w",6,"61","Golden Retriever","Mischling",,,"I",2015,"w","blondfarben"
131476,"21-30","w",4,"44","Chihuahua",,,,"K",2014,"m","beige"
131485,"51-60","m",12,"123","Australian Shepherd",,"Golden Retriever",,"I",2016,"m","schwarz/weiss"
131491,"61-70","m",5,"52","Labrador Retriever",,,,"I",2002,"w","braun"
131506,"51-60","w",11,"119","Chihuahua",,,,"K",2015,"w","weiss"
131514,"31-40","w",10,"102","Chihuahua",,,,"K",2015,"m","black/tan"
131520,"31-40","w",9,"92","Yorkshire Terrier",,,,"K",2009,"w","black/tan"
131525,"41-50","w",3,"33","Barbet",,,,"I",2016,"m","braun"
131526,"41-50","w",11,"119","Bichon frisé",,,,"K",2006,"m","weiss"
131531,"31-40","m",7,"73","Mischling klein",,,,"K",2016,"m","apricot"
131532,"31-40","w",11,"115","Shih Tzu",,,,"K",2013,"w","tricolor"
131568,"41-50","w",11,"111","Weimaraner",,,,"I",2014,"w","rehbraun"
131571,"41-50","w",10,"101","Yorkshire Terrier",,,,"K",2016,"m","grau/braun/weiss"
131592,"21-30","w",3,"34","Havaneser",,,,"K",2017,"m","apricot"
131621,"21-30","m",10,"101","Beagle",,,,"K",2016,"m","tricolor"
131629,"61-70","m",11,"119","Mischling gross",,,,"I",2013,"w","grau/beige"
131630,"31-40","m",7,"73","Französische Bulldogge",,,,"K",2015,"w","schwarz/weiss"
131641,"71-80","w",7,"74","Dachshund","Mischling",,,"K",2008,"w","schwarz"
